PLAYER_NAME,PLAYER_POSITION,PLAYER_TEAM,2019_G,2019_GS,2019_IP,2019_BB,2019_K,2019_W,2019_SV,2019_HD,2019_ERA,2019_WHIP,2019_K/9,2020_G,2020_GS,2020_IP,2020_BB,2020_K,2020_W,2020_SV,2020_HD,2020_ERA,2020_WHIP,2020_K/9,2020_OUTLOOK
Corey Oswalt,SP,Mets,2.0,0.0,6.2,6.0,5.0,0.0,0.0,0.0,12.15,2.25,6.75,3.0,1.0,10.0,3.0,7.0,1.0,0.0,0.0,4.5,1.3,6.3,No outlook available.
Sam Dyson,RP,FA,61.0,0.0,62.1,13.0,55.0,5.0,2.0,23.0,3.32,1.06,7.94,25.0,0.0,25.0,7.0,20.0,0.0,0.0,0.0,3.6,1.2,7.2,No outlook available.
Bud Norris,RP,Phillies,,,,,,,,,,,,7.0,0.0,10.0,4.0,12.0,1.0,0.0,0.0,3.6,1.3,10.8,No outlook available.
Brian Johnson,"RP, SP",Red Sox,21.0,7.0,40.1,23.0,31.0,1.0,0.0,0.0,6.02,1.88,6.92,6.0,6.0,24.0,12.0,19.0,1.0,0.0,0.0,5.25,1.58,7.13,No outlook available.
Dereck Rodriguez,"SP, RP",Giants,29.0,16.0,99.0,36.0,71.0,6.0,0.0,0.0,5.64,1.45,6.45,9.0,2.0,26.0,10.0,19.0,1.0,0.0,0.0,5.19,1.46,6.58,No outlook available.
Fernando Abad,RP,FA,21.0,0.0,13.0,3.0,9.0,0.0,0.0,8.0,4.15,0.92,6.23,,,,,,,,,,,,No outlook available.
Brad Boxberger,RP,Marlins,29.0,0.0,26.2,17.0,27.0,1.0,1.0,0.0,5.4,1.58,9.11,15.0,0.0,14.0,7.0,15.0,1.0,0.0,1.0,5.14,1.43,9.64,No outlook available.
Kolby Allard,SP,Rangers,9.0,9.0,45.1,19.0,33.0,4.0,0.0,0.0,4.96,1.57,6.55,7.0,2.0,18.0,7.0,13.0,1.0,0.0,0.0,4.0,1.39,6.5,No outlook available.
James Bourque,SP,Nationals,1.0,0.0,0.2,2.0,0.0,0.0,0.0,0.0,54.0,7.5,0.0,7.0,0.0,5.0,2.0,5.0,0.0,0.0,0.0,5.4,1.4,9.0,No outlook available.
Jeffrey Springs,RP,Red Sox,25.0,0.0,32.1,23.0,32.0,4.0,0.0,1.0,6.4,1.89,8.91,4.0,0.0,6.0,2.0,8.0,0.0,0.0,0.0,4.5,1.33,12.0,No outlook available.
Brandon Brennan,RP,Mariners,44.0,0.0,47.1,24.0,47.0,3.0,0.0,8.0,4.56,1.23,8.94,21.0,0.0,23.0,11.0,24.0,1.0,0.0,5.0,4.3,1.3,9.39,No outlook available.
Phil Maton,RP,Indians,30.0,0.0,36.2,12.0,33.0,0.0,0.0,2.0,6.14,1.36,8.1,13.0,0.0,15.0,5.0,18.0,1.0,0.0,0.0,4.2,1.27,10.8,No outlook available.
James Hoyt,RP,Indians,8.0,0.0,8.1,2.0,10.0,0.0,0.0,1.0,2.16,0.96,10.8,7.0,0.0,6.0,3.0,6.0,0.0,0.0,0.0,4.5,1.5,9.0,No outlook available.
Cole Irvin,RP,Phillies,16.0,3.0,41.2,13.0,31.0,2.0,1.0,0.0,5.4,1.37,6.7,3.0,0.0,5.0,1.0,3.0,0.0,0.0,0.0,5.4,1.2,5.4,No outlook available.
Junior Fernandez,RP,Cardinals,13.0,0.0,11.2,6.0,16.0,0.0,0.0,0.0,5.4,1.29,12.34,6.0,0.0,5.0,3.0,6.0,0.0,0.0,0.0,3.6,1.4,10.8,No outlook available.
Ben Heller,RP,Yankees,6.0,0.0,7.1,3.0,9.0,0.0,0.0,0.0,1.23,1.23,11.05,6.0,0.0,7.0,3.0,8.0,1.0,0.0,0.0,2.57,1.14,10.29,No outlook available.
Chad Sobotka,RP,Braves,32.0,0.0,29.0,19.0,38.0,0.0,0.0,6.0,6.21,1.62,11.79,8.0,0.0,8.0,3.0,9.0,1.0,0.0,2.0,4.5,1.25,10.13,No outlook available.
Logan Gilbert,SP,Mariners,,,,,,,,,,,,2.0,2.0,10.0,3.0,10.0,1.0,0.0,0.0,3.6,1.1,9.0,No outlook available.
Conner Menez,RP,Giants,8.0,3.0,17.0,12.0,22.0,0.0,0.0,0.0,5.29,1.47,11.65,7.0,0.0,6.0,3.0,6.0,0.0,0.0,0.0,4.5,1.33,9.0,No outlook available.
Cody Reed,RP,Reds,3.0,0.0,6.1,1.0,7.0,0.0,0.0,0.0,1.42,1.11,9.95,3.0,0.0,5.0,2.0,5.0,0.0,0.0,0.0,5.4,1.4,9.0,No outlook available.
Brett Martin,RP,Rangers,51.0,2.0,62.1,18.0,62.0,2.0,0.0,5.0,4.76,1.44,8.95,12.0,0.0,15.0,5.0,17.0,1.0,0.0,3.0,5.4,1.47,10.2,No outlook available.
Ryan Buchter,RP,Angels,64.0,0.0,45.1,23.0,50.0,1.0,0.0,11.0,2.98,1.43,9.93,17.0,0.0,13.0,6.0,13.0,1.0,0.0,3.0,4.15,1.38,9.0,No outlook available.
Tanner Scott,RP,Orioles,28.0,0.0,26.1,19.0,37.0,1.0,0.0,2.0,4.78,1.78,12.65,15.0,0.0,14.0,8.0,16.0,1.0,0.0,1.0,4.5,1.5,10.29,No outlook available.
Aaron Loup,RP,Rays,4.0,0.0,3.1,1.0,5.0,0.0,0.0,1.0,0.0,0.9,13.5,9.0,0.0,7.0,3.0,7.0,0.0,0.0,0.0,5.14,1.43,9.0,No outlook available.
Andrew Cashner,"SP, RP",FA,42.0,23.0,150.0,58.0,108.0,11.0,1.0,4.0,4.68,1.35,6.48,,,,,,,,,,,,No outlook available.
Tony Cingrani,RP,FA,,,,,,,,,,,,,,,,,,,,,,,No outlook available.
Tyler Olson,RP,Cubs,39.0,0.0,30.2,16.0,28.0,1.0,0.0,1.0,4.4,1.63,8.22,11.0,0.0,8.0,3.0,8.0,0.0,0.0,0.0,4.5,1.25,9.0,No outlook available.
Evan Marshall,RP,White Sox,55.0,0.0,50.2,24.0,41.0,4.0,0.0,19.0,2.49,1.3,7.28,21.0,0.0,19.0,7.0,18.0,1.0,0.0,7.0,3.32,1.26,8.53,No outlook available.
Ranger Suarez,RP,Phillies,37.0,0.0,48.2,12.0,42.0,6.0,0.0,7.0,3.14,1.32,7.77,10.0,0.0,19.0,7.0,14.0,1.0,0.0,2.0,4.74,1.37,6.63,No outlook available.
Yennsy Diaz,SP,Blue Jays,1.0,0.0,0.2,4.0,0.0,0.0,0.0,0.0,27.0,7.5,0.0,7.0,0.0,5.0,2.0,3.0,0.0,0.0,0.0,5.4,1.4,5.4,No outlook available.
Cole Sulser,RP,Orioles,7.0,0.0,7.1,3.0,9.0,0.0,0.0,0.0,0.0,1.09,11.05,5.0,0.0,5.0,2.0,5.0,0.0,0.0,0.0,3.6,1.2,9.0,No outlook available.
Shun Yamaguchi,"SP, RP",Blue Jays,,,,,,,,,,,,14.0,2.0,23.0,10.0,20.0,1.0,0.0,0.0,3.91,1.35,7.83,No outlook available.
Zack Littell,RP,Twins,29.0,0.0,37.0,9.0,32.0,6.0,0.0,1.0,2.68,1.16,7.78,3.0,0.0,5.0,2.0,5.0,0.0,0.0,1.0,5.4,1.4,9.0,No outlook available.
Chad Kuhl,SP,Pirates,,,,,,,,,,,,8.0,8.0,41.0,21.0,34.0,2.0,0.0,0.0,5.49,1.61,7.46,No outlook available.
Jonathan Holder,RP,Yankees,34.0,1.0,41.1,11.0,46.0,5.0,0.0,4.0,6.31,1.31,10.02,19.0,0.0,21.0,5.0,22.0,1.0,0.0,2.0,5.14,1.24,9.43,No outlook available.
Jose De Leon,RP,Reds,3.0,0.0,4.0,3.0,7.0,1.0,0.0,0.0,2.25,1.5,15.75,3.0,0.0,5.0,3.0,6.0,0.0,0.0,0.0,5.4,1.4,10.8,No outlook available.
Derek Holland,"RP, SP",Pirates,51.0,8.0,84.1,45.0,82.0,2.0,0.0,2.0,6.08,1.51,8.75,17.0,8.0,48.0,25.0,40.0,2.0,0.0,0.0,6.0,1.58,7.5,No outlook available.
Josh Sborz,RP,Dodgers,7.0,0.0,9.0,4.0,7.0,0.0,0.0,0.0,8.0,1.56,7.0,4.0,0.0,5.0,2.0,5.0,0.0,0.0,0.0,5.4,1.4,9.0,No outlook available.
Dario Agrazal,SP,Tigers,15.0,14.0,73.1,18.0,41.0,4.0,0.0,0.0,4.91,1.36,5.03,9.0,0.0,17.0,3.0,10.0,1.0,0.0,0.0,5.29,1.29,5.29,No outlook available.
Logan Allen,SP,Indians,9.0,4.0,27.2,13.0,17.0,2.0,0.0,0.0,6.18,1.73,5.53,15.0,8.0,50.0,21.0,45.0,3.0,0.0,0.0,4.86,1.4,8.1,No outlook available.
Brian Moran,RP,Blue Jays,10.0,0.0,6.1,2.0,10.0,1.0,0.0,2.0,4.26,1.26,14.21,8.0,0.0,5.0,2.0,5.0,0.0,0.0,0.0,3.6,1.2,9.0,No outlook available.
Taylor Guilbeau,RP,Mariners,17.0,0.0,12.1,3.0,7.0,0.0,0.0,4.0,3.65,1.05,5.11,23.0,0.0,17.0,6.0,14.0,1.0,0.0,3.0,4.24,1.35,7.41,No outlook available.
Cody Anderson,SP,Mariners,5.0,2.0,8.2,8.0,9.0,0.0,0.0,0.0,9.35,2.31,9.35,,,,,,,,,,,,No outlook available.
Michel Baez,RP,Padres,24.0,1.0,29.2,14.0,28.0,1.0,0.0,0.0,3.03,1.31,8.49,6.0,0.0,7.0,3.0,7.0,0.0,0.0,0.0,3.86,1.29,9.0,No outlook available.
Kelvin Herrera,RP,White Sox,57.0,0.0,51.1,23.0,53.0,3.0,1.0,6.0,6.14,1.62,9.29,23.0,0.0,21.0,7.0,24.0,1.0,1.0,4.0,4.29,1.29,10.29,No outlook available.
Kyle McGowin,RP,Nationals,7.0,1.0,16.0,4.0,18.0,0.0,1.0,0.0,10.13,1.63,10.13,4.0,0.0,7.0,2.0,6.0,0.0,0.0,0.0,5.14,1.29,7.71,No outlook available.
Brandon Bailey,RP,Astros,,,,,,,,,,,,5.0,0.0,5.0,2.0,5.0,0.0,0.0,0.0,3.6,1.2,9.0,No outlook available.
Stephen Tarpley,RP,Marlins,21.0,1.0,24.2,15.0,34.0,1.0,2.0,2.0,6.93,1.99,12.41,5.0,0.0,5.0,3.0,5.0,0.0,0.0,0.0,5.4,1.6,9.0,No outlook available.
Dillon Peters,SP,Angels,17.0,12.0,72.0,26.0,55.0,4.0,0.0,0.0,5.63,1.56,6.88,3.0,0.0,8.0,3.0,6.0,0.0,0.0,0.0,6.75,1.5,6.75,No outlook available.
Anthony Banda,RP,Rays,3.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,6.75,1.5,4.5,2.0,0.0,6.0,3.0,5.0,0.0,0.0,0.0,6.0,1.5,7.5,No outlook available.
Tyler Clippard,RP,Twins,53.0,3.0,62.0,15.0,64.0,1.0,0.0,8.0,2.9,0.85,9.29,20.0,0.0,21.0,6.0,25.0,1.0,1.0,6.0,3.86,1.1,10.71,No outlook available.
Nestor Cortes Jr.,RP,Mariners,33.0,1.0,66.2,28.0,69.0,5.0,0.0,2.0,5.67,1.55,9.32,11.0,0.0,18.0,7.0,16.0,1.0,0.0,0.0,5.0,1.33,8.0,No outlook available.
Joel Kuhnel,RP,Reds,11.0,0.0,9.2,5.0,9.0,1.0,0.0,1.0,4.66,1.34,8.38,6.0,0.0,5.0,1.0,4.0,0.0,0.0,0.0,3.6,1.2,7.2,No outlook available.
Tony Sipp,RP,FA,36.0,0.0,21.0,9.0,18.0,1.0,0.0,9.0,4.71,1.33,7.71,,,,,,,,,,,,No outlook available.
Nick Margevicius,SP,Mariners,17.0,12.0,57.0,19.0,42.0,2.0,0.0,0.0,6.79,1.61,6.63,14.0,2.0,18.0,4.0,15.0,1.0,0.0,0.0,5.0,1.28,7.5,No outlook available.
Luis Cessa,RP,Yankees,43.0,0.0,81.0,31.0,75.0,2.0,1.0,4.0,4.22,1.32,8.33,9.0,0.0,20.0,7.0,20.0,1.0,0.0,1.0,4.5,1.3,9.0,No outlook available.
Trevor Cahill,"RP, SP",Giants,38.0,11.0,102.1,39.0,81.0,4.0,0.0,0.0,5.98,1.47,7.12,10.0,7.0,41.0,19.0,33.0,2.0,0.0,0.0,5.49,1.54,7.24,No outlook available.
Luke Bard,RP,Angels,32.0,3.0,49.0,13.0,40.0,3.0,0.0,1.0,4.78,1.1,7.35,3.0,0.0,5.0,2.0,6.0,0.0,0.0,0.0,5.4,1.4,10.8,No outlook available.
Joe Palumbo,SP,Rangers,7.0,4.0,16.2,8.0,21.0,0.0,0.0,0.0,9.18,1.74,11.34,10.0,1.0,14.0,7.0,14.0,1.0,0.0,0.0,4.5,1.36,9.0,No outlook available.
Thomas Pannone,"RP, SP",Blue Jays,37.0,7.0,73.0,31.0,69.0,3.0,0.0,1.0,6.16,1.42,8.51,12.0,0.0,18.0,7.0,17.0,1.0,0.0,0.0,5.0,1.33,8.5,No outlook available.
Sam Gaviglio,RP,Blue Jays,52.0,0.0,95.2,22.0,88.0,4.0,0.0,5.0,4.61,1.12,8.28,8.0,0.0,14.0,4.0,12.0,1.0,0.0,2.0,5.14,1.29,7.71,No outlook available.
Jimmy Cordero,RP,White Sox,31.0,0.0,37.1,11.0,31.0,1.0,0.0,4.0,2.89,0.99,7.47,9.0,0.0,10.0,5.0,10.0,1.0,0.0,1.0,3.6,1.4,9.0,No outlook available.
Anthony Kay,SP,Blue Jays,3.0,2.0,14.0,5.0,13.0,1.0,0.0,0.0,5.79,1.43,8.36,2.0,0.0,8.0,4.0,7.0,0.0,0.0,0.0,4.5,1.38,7.88,No outlook available.
Matt Andriese,RP,Angels,54.0,0.0,70.2,27.0,79.0,5.0,1.0,4.0,4.71,1.4,10.06,13.0,4.0,37.0,12.0,38.0,2.0,0.0,0.0,4.86,1.3,9.24,No outlook available.
Richard Lovelady,RP,Royals,24.0,0.0,19.2,7.0,16.0,0.0,0.0,2.0,7.32,1.78,7.32,6.0,0.0,5.0,2.0,4.0,0.0,0.0,1.0,5.4,1.4,7.2,No outlook available.
Jaime Barria,SP,Angels,19.0,13.0,82.2,27.0,75.0,4.0,0.0,0.0,6.42,1.44,8.17,2.0,0.0,8.0,3.0,6.0,0.0,0.0,0.0,6.75,1.5,6.75,No outlook available.
Rogelio Armenteros,SP,Astros,5.0,2.0,18.0,5.0,18.0,1.0,1.0,0.0,4.0,1.22,9.0,4.0,0.0,11.0,5.0,10.0,1.0,0.0,0.0,5.73,1.45,8.18,No outlook available.
Junior Guerra,RP,Diamondbacks,72.0,0.0,83.2,36.0,77.0,9.0,3.0,20.0,3.55,1.12,8.28,15.0,0.0,17.0,7.0,15.0,1.0,0.0,7.0,4.24,1.29,7.94,No outlook available.
Martin Perez,SP,Red Sox,32.0,29.0,165.1,67.0,135.0,10.0,0.0,0.0,5.06,1.51,7.35,11.0,11.0,58.0,21.0,44.0,4.0,0.0,0.0,4.97,1.48,6.83,No outlook available.
Paul Sewald,RP,Mets,17.0,0.0,19.2,3.0,22.0,1.0,1.0,0.0,4.58,1.07,10.07,6.0,0.0,7.0,2.0,6.0,0.0,0.0,0.0,5.14,1.29,7.71,No outlook available.
Robert Stock,RP,Phillies,10.0,0.0,10.2,8.0,15.0,1.0,0.0,0.0,10.13,2.06,12.66,4.0,0.0,5.0,3.0,5.0,0.0,0.0,0.0,5.4,1.6,9.0,No outlook available.
Stephen Woods Jr.,SP,Royals,,,,,,,,,,,,5.0,0.0,5.0,2.0,4.0,0.0,0.0,1.0,5.4,1.4,7.2,No outlook available.
Reggie McClain,RP,Phillies,14.0,2.0,21.0,13.0,11.0,1.0,0.0,0.0,6.0,1.67,4.71,6.0,0.0,9.0,4.0,7.0,0.0,0.0,0.0,4.0,1.33,7.0,No outlook available.
Alex Claudio,RP,Brewers,83.0,0.0,62.0,24.0,44.0,2.0,0.0,22.0,4.06,1.31,6.39,26.0,0.0,24.0,7.0,21.0,1.0,1.0,7.0,3.75,1.25,7.88,No outlook available.
John Curtiss,SP,Rays,1.0,0.0,2.1,3.0,1.0,0.0,0.0,0.0,3.86,2.14,3.86,,,,,,,,,,,,No outlook available.
Jacob Rhame,RP,Angels,5.0,0.0,6.1,9.0,5.0,0.0,0.0,0.0,4.26,1.89,7.11,11.0,0.0,13.0,5.0,13.0,1.0,0.0,1.0,6.23,1.38,9.0,No outlook available.
Chris Rusin,SP,Braves,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,36.0,6.0,0.0,6.0,0.0,5.0,2.0,3.0,0.0,0.0,0.0,5.4,1.6,5.4,No outlook available.
Tyler Lyons,RP,Yankees,14.0,0.0,12.2,5.0,17.0,1.0,0.0,1.0,6.39,1.42,12.08,,,,,,,,,,,,No outlook available.
Sam Coonrod,RP,Giants,33.0,0.0,27.2,15.0,20.0,5.0,0.0,0.0,3.58,1.23,6.51,14.0,0.0,12.0,6.0,10.0,1.0,0.0,0.0,4.5,1.5,7.5,No outlook available.
Jacob Webb,RP,Braves,36.0,0.0,32.1,12.0,28.0,4.0,2.0,9.0,1.95,1.14,7.79,7.0,0.0,6.0,3.0,6.0,0.0,0.0,3.0,4.5,1.33,9.0,No outlook available.
Jared Hughes,RP,Mets,72.0,0.0,71.1,27.0,54.0,5.0,1.0,8.0,4.04,1.18,6.81,17.0,0.0,17.0,7.0,15.0,1.0,0.0,4.0,3.71,1.24,7.94,No outlook available.
Yoan Lopez,RP,Diamondbacks,70.0,0.0,60.2,17.0,42.0,2.0,1.0,21.0,3.41,1.14,6.23,23.0,0.0,20.0,8.0,18.0,1.0,1.0,8.0,4.5,1.35,8.1,No outlook available.
Dominic Leone,RP,Indians,40.0,0.0,40.2,22.0,46.0,1.0,1.0,0.0,5.53,1.5,10.18,17.0,0.0,16.0,7.0,20.0,1.0,0.0,0.0,3.94,1.31,11.25,No outlook available.
Robbie Erlin,RP,Pirates,37.0,1.0,55.1,15.0,52.0,0.0,0.0,5.0,5.37,1.57,8.46,10.0,0.0,16.0,4.0,14.0,1.0,0.0,0.0,5.06,1.38,7.88,No outlook available.
Zack Godley,"RP, SP",Red Sox,33.0,9.0,92.0,42.0,70.0,4.0,2.0,0.0,5.97,1.5,6.85,,,,,,,,,,,,"Things have gone downhill since Godley's breakthrough campaign in 2017. Last season, it bottomed out as Godley was banished to the Diamondbacks' bullpen after posting a 6.67 ERA and 1.59 WHIP after five starts. After recording a 5.36 ERA and 1.33 WHIP as a reliever, Arizona cut bait. Godley was claimed by the Blue Jays, with whom he logged a 4.82 ERA and 1.55 WHIP before being waived and outrighted to Triple-A Buffalo to finish the season. Detroit signed Godley to a minor league deal. Rebuilding teams are a good landing spot for reclamation projects, your fantasy roster is not."
Daniel Mengden,SP,Athletics,13.0,9.0,59.2,27.0,42.0,5.0,1.0,0.0,4.83,1.44,6.34,5.0,2.0,19.0,6.0,13.0,1.0,0.0,0.0,4.26,1.32,6.16,No outlook available.
Dillon Maples,RP,Cubs,14.0,0.0,11.2,10.0,18.0,1.0,0.0,0.0,5.4,1.37,13.89,7.0,0.0,5.0,5.0,7.0,0.0,0.0,0.0,5.4,1.8,12.6,No outlook available.
Tom Eshelman,SP,Orioles,10.0,4.0,36.0,11.0,22.0,1.0,0.0,0.0,6.5,1.61,5.5,3.0,1.0,9.0,2.0,5.0,0.0,0.0,0.0,6.0,1.44,5.0,No outlook available.
Kyle Hart,RP,Red Sox,,,,,,,,,,,,4.0,4.0,20.0,8.0,14.0,1.0,0.0,0.0,4.05,1.35,6.3,No outlook available.
Chris Stratton,"RP, SP",Pirates,35.0,5.0,76.0,33.0,69.0,1.0,0.0,1.0,5.92,1.67,8.17,14.0,1.0,29.0,12.0,25.0,1.0,0.0,1.0,5.28,1.52,7.76,No outlook available.
T.J. Zeuch,SP,Blue Jays,5.0,3.0,22.2,11.0,20.0,1.0,0.0,0.0,4.76,1.46,7.94,3.0,0.0,13.0,6.0,7.0,1.0,0.0,0.0,4.85,1.46,4.85,No outlook available.
Eric Yardley,RP,Brewers,10.0,0.0,11.2,3.0,7.0,0.0,0.0,0.0,2.31,1.29,5.4,7.0,0.0,8.0,2.0,6.0,0.0,0.0,0.0,4.5,1.25,6.75,No outlook available.
Ryan Tepera,RP,Cubs,23.0,1.0,21.2,8.0,14.0,0.0,0.0,2.0,4.98,1.29,5.82,19.0,0.0,18.0,8.0,20.0,1.0,0.0,2.0,4.5,1.33,10.0,No outlook available.
Ronald Bolanos,SP,Padres,5.0,3.0,19.2,12.0,19.0,0.0,0.0,0.0,5.95,1.47,8.69,3.0,0.0,7.0,4.0,6.0,0.0,0.0,0.0,5.14,1.57,7.71,No outlook available.
Phillips Valdez,RP,Red Sox,11.0,0.0,16.0,9.0,18.0,0.0,0.0,0.0,3.94,1.63,10.13,4.0,0.0,6.0,3.0,4.0,0.0,0.0,0.0,4.5,1.5,6.0,No outlook available.
Jesse Chavez,"RP, SP",Rangers,48.0,9.0,78.0,22.0,72.0,3.0,1.0,8.0,4.85,1.33,8.31,16.0,0.0,22.0,7.0,18.0,1.0,0.0,5.0,5.32,1.41,7.36,No outlook available.
Josh Smith,RP,Reds,14.0,0.0,12.2,11.0,14.0,0.0,0.0,0.0,6.39,1.74,9.95,6.0,0.0,5.0,3.0,5.0,0.0,0.0,0.0,5.4,1.6,9.0,No outlook available.
Geoff Hartlieb,RP,Pirates,29.0,0.0,35.0,18.0,38.0,0.0,0.0,2.0,9.0,2.0,9.77,10.0,0.0,12.0,5.0,11.0,1.0,0.0,1.0,5.25,1.42,8.25,No outlook available.
Yohan Ramirez,RP,Mariners,,,,,,,,,,,,16.0,0.0,16.0,14.0,21.0,1.0,0.0,0.0,5.06,1.63,11.81,No outlook available.
Austin Davis,RP,Phillies,14.0,0.0,20.2,14.0,24.0,0.0,0.0,0.0,6.53,1.74,10.45,4.0,0.0,5.0,2.0,5.0,0.0,0.0,1.0,5.4,1.4,9.0,No outlook available.
Shawn Kelley,RP,FA,51.0,0.0,47.1,11.0,43.0,5.0,11.0,6.0,4.94,1.39,8.18,,,,,,,,,,,,No outlook available.
Jimmie Sherfy,RP,Diamondbacks,17.0,0.0,18.1,5.0,22.0,1.0,1.0,0.0,5.89,1.53,10.8,5.0,0.0,5.0,3.0,5.0,0.0,0.0,0.0,5.4,1.6,9.0,No outlook available.
Jorge Lopez,"RP, SP",Royals,39.0,18.0,123.2,42.0,109.0,4.0,1.0,0.0,6.33,1.47,7.93,16.0,7.0,50.0,19.0,41.0,2.0,0.0,0.0,5.22,1.44,7.38,No outlook available.
Robert Gsellman,RP,Mets,52.0,0.0,63.2,23.0,60.0,2.0,1.0,7.0,4.66,1.37,8.48,13.0,5.0,36.0,14.0,30.0,2.0,0.0,4.0,4.75,1.39,7.5,No outlook available.
Tyler Webb,RP,Cardinals,65.0,0.0,55.0,23.0,48.0,2.0,1.0,8.0,3.76,1.02,7.85,23.0,0.0,20.0,8.0,18.0,1.0,0.0,4.0,4.5,1.3,8.1,No outlook available.
Luis Perdomo,RP,Padres,47.0,1.0,72.0,18.0,55.0,2.0,0.0,7.0,4.0,1.21,6.88,14.0,0.0,18.0,6.0,13.0,1.0,0.0,2.0,4.5,1.39,6.5,No outlook available.
Aaron Barrett,RP,Nationals,3.0,0.0,2.1,4.0,1.0,0.0,0.0,0.0,15.43,3.86,3.86,15.0,0.0,12.0,4.0,11.0,1.0,0.0,0.0,4.5,1.33,8.25,No outlook available.
Taylor Williams,RP,Mariners,10.0,0.0,14.2,7.0,15.0,1.0,0.0,0.0,9.82,1.98,9.2,,,,,,,,,,,,No outlook available.
Heath Hembree,RP,Red Sox,45.0,0.0,39.2,18.0,46.0,1.0,2.0,4.0,3.86,1.31,10.44,23.0,0.0,21.0,8.0,25.0,2.0,0.0,2.0,3.86,1.29,10.71,No outlook available.
Dennis Santana,RP,Dodgers,3.0,0.0,5.0,4.0,6.0,0.0,0.0,0.0,7.2,2.0,10.8,2.0,0.0,5.0,3.0,5.0,0.0,0.0,0.0,5.4,1.6,9.0,No outlook available.
Mike Morin,RP,Brewers,52.0,0.0,50.2,10.0,26.0,1.0,1.0,8.0,4.62,1.11,4.62,15.0,0.0,17.0,4.0,14.0,1.0,0.0,2.0,4.76,1.24,7.41,No outlook available.
David Hess,"SP, RP",Orioles,23.0,14.0,80.0,30.0,68.0,1.0,0.0,0.0,7.43,1.56,7.65,12.0,1.0,21.0,9.0,16.0,1.0,0.0,0.0,6.0,1.52,6.86,No outlook available.
Jason Adam,RP,Cubs,23.0,0.0,21.2,10.0,18.0,3.0,0.0,4.0,2.91,1.15,7.48,8.0,0.0,8.0,5.0,9.0,0.0,0.0,0.0,4.5,1.5,10.13,No outlook available.
Wandy Peralta,RP,Giants,47.0,0.0,39.2,16.0,32.0,1.0,0.0,3.0,5.67,1.41,7.26,19.0,0.0,16.0,7.0,16.0,1.0,0.0,2.0,4.5,1.44,9.0,No outlook available.
Nate Jones,RP,Reds,13.0,0.0,10.1,7.0,10.0,0.0,1.0,2.0,3.48,1.65,8.71,9.0,0.0,8.0,5.0,9.0,0.0,0.0,0.0,4.5,1.63,10.13,No outlook available.
John Schreiber,RP,Tigers,13.0,0.0,13.0,4.0,19.0,2.0,0.0,1.0,6.23,1.54,13.15,14.0,0.0,14.0,6.0,13.0,1.0,0.0,0.0,4.5,1.36,8.36,No outlook available.
Jace Fry,RP,White Sox,68.0,0.0,55.0,43.0,68.0,3.0,0.0,11.0,4.91,1.6,11.13,27.0,0.0,21.0,14.0,27.0,1.0,0.0,6.0,5.14,1.48,11.57,No outlook available.
Rony Garcia,RP,Tigers,,,,,,,,,,,,17.0,0.0,17.0,7.0,14.0,1.0,0.0,0.0,5.29,1.41,7.41,No outlook available.
Kyle Keller,RP,Angels,10.0,0.0,10.2,8.0,11.0,0.0,0.0,0.0,3.38,1.22,9.28,,,,,,,,,,,,No outlook available.
Anthony Swarzak,RP,Phillies,59.0,0.0,53.1,27.0,52.0,3.0,4.0,17.0,4.56,1.48,8.78,8.0,0.0,8.0,4.0,9.0,0.0,0.0,0.0,5.63,1.5,10.13,No outlook available.
Edubray Ramos,RP,Dodgers,20.0,0.0,15.0,7.0,11.0,1.0,0.0,2.0,5.4,1.73,6.6,6.0,0.0,5.0,2.0,4.0,0.0,0.0,2.0,5.4,1.4,7.2,No outlook available.
Genesis Cabrera,RP,Cardinals,13.0,2.0,20.1,11.0,19.0,0.0,1.0,2.0,4.87,1.67,8.41,5.0,0.0,5.0,2.0,4.0,0.0,0.0,1.0,5.4,1.4,7.2,No outlook available.
Jaime Schultz,RP,Athletics,4.0,0.0,5.0,3.0,3.0,0.0,0.0,0.0,7.2,1.8,5.4,4.0,0.0,5.0,3.0,6.0,0.0,0.0,0.0,5.4,1.6,10.8,No outlook available.
Enderson Franco,RP,Giants,5.0,0.0,5.1,1.0,4.0,0.0,0.0,1.0,3.38,0.94,6.75,9.0,0.0,10.0,3.0,7.0,1.0,0.0,1.0,4.5,1.4,6.3,No outlook available.
Asher Wojciechowski,SP,Orioles,17.0,16.0,82.1,28.0,80.0,4.0,0.0,0.0,4.92,1.31,8.74,10.0,10.0,48.0,18.0,42.0,2.0,0.0,0.0,5.25,1.33,7.88,No outlook available.
Richard Bleier,RP,Orioles,53.0,1.0,55.1,8.0,30.0,3.0,4.0,5.0,5.37,1.34,4.88,18.0,0.0,19.0,3.0,13.0,1.0,1.0,3.0,4.26,1.21,6.16,No outlook available.
Mike Mayers,RP,Angels,16.0,0.0,19.0,11.0,16.0,0.0,0.0,1.0,6.63,1.68,7.58,4.0,0.0,5.0,2.0,5.0,0.0,0.0,0.0,5.4,1.4,9.0,No outlook available.
